date,region_code,confirmed_addition,deceased_addition,iso3166-2,population,cases_pc,deaths_pc
2020-03-20,Bremen,24,0,DE-HB,682986,3.513981252910016e-05,0.0
2020-03-20,Hamburg,146,2,DE-HH,1841179,7.929701566224686e-05,1.0862604885239296e-06
2020-03-20,Hessen,211,4,DE-HE,6265809,3.3674821559354906e-05,6.383852428313726e-07
2020-03-20,Mecklenburg-Vorpommern,16,0,DE-MV,1609675,9.93989469924053e-06,0.0
2020-03-20,Niedersachsen,266,7,DE-NI,7982448,3.3323110905326283e-05,8.76923971192797e-07
2020-03-20,Nordrhein-Westfalen,876,20,DE-NW,17932651,4.884944228268313e-05,1.1152840703808935e-06
2020-03-20,Rheinland-Pfalz,180,1,DE-RP,4084844,4.406533027944274e-05,2.4480739044134857e-07
2020-03-20,Saarland,37,0,DE-SL,990509,3.73545318619013e-05,0.0
2020-03-20,Sachsen,143,2,DE-SN,4077937,3.5066750663386905e-05,4.904440652221945e-07
2020-03-20,Sachsen-Anhalt,51,1,DE-ST,2208321,2.309446860306993e-05,4.5283271770725363e-07
2020-03-20,Schleswig-Holstein,78,1,DE-SH,2896712,2.692708146339712e-05,3.452189931204759e-07
2020-03-20,Thüringen,76,0,DE-TH,2143145,3.546190295103691e-05,0.0
2020-03-21,Baden-Württemberg,568,18,DE-BW,11069533,5.1312011084839805e-05,1.626084858322388e-06
2020-03-21,Bayern,1110,41,DE-BY,13076721,8.488366464345305e-05,3.135342567911329e-06
2020-03-21,Berlin,127,2,DE-BE,3644826,3.484391298789023e-05,5.487230391793737e-07
2020-03-21,Brandenburg,24,0,DE-BB,2511917,9.554455819997238e-06,0.0
2020-03-21,Bremen,22,0,DE-HB,682986,3.221149481834181e-05,0.0
2020-03-21,Hamburg,106,1,DE-HH,1841179,5.757180589176826e-05,5.431302442619648e-07
2020-03-21,Hessen,135,3,DE-HE,6265809,2.1545501945558825e-05,4.787889321235294e-07
2020-03-21,Mecklenburg-Vorpommern,11,0,DE-MV,1609675,6.833677605727864e-06,0.0
2020-03-21,Niedersachsen,179,4,DE-NI,7982448,2.242419869193009e-05,5.010994121101697e-07
2020-03-21,Nordrhein-Westfalen,691,16,DE-NW,17932651,3.853306463165987e-05,8.922272563047148e-07
2020-03-21,Rheinland-Pfalz,115,2,DE-RP,4084844,2.8152849900755084e-05,4.896147808826971e-07
2020-03-21,Saarland,38,1,DE-SL,990509,3.8364113804114855e-05,1.0095819422135488e-06
2020-03-21,Sachsen,129,1,DE-SN,4077937,3.1633642206831544e-05,2.4522203261109725e-07
2020-03-21,Sachsen-Anhalt,18,1,DE-ST,2208321,8.150988918730565e-06,4.5283271770725363e-07
2020-03-21,Schleswig-Holstein,45,3,DE-SH,2896712,1.5534854690421417e-05,1.0356569793614277e-06
2020-03-21,Thüringen,38,2,DE-TH,2143145,1.7730951475518455e-05,9.332079723957082e-07
2020-03-22,Baden-Württemberg,548,20,DE-BW,11069533,4.950525013114826e-05,1.8067609536915424e-06
2020-03-22,Bayern,559,20,DE-BY,13076721,4.274771940152275e-05,1.529435398981136e-06
2020-03-22,Berlin,68,1,DE-BE,3644826,1.8656583332098705e-05,2.7436151958968685e-07
2020-03-22,Brandenburg,21,0,DE-BB,2511917,8.360148842497583e-06,0.0
2020-03-22,Bremen,4,0,DE-HB,682986,5.856635421516693e-06,0.0
2020-03-22,Hamburg,149,2,DE-HH,1841179,8.092640639503274e-05,1.0862604885239296e-06
2020-03-22,Hessen,58,1,DE-HE,6265809,9.256586021054903e-06,1.5959631070784318e-07
2020-03-22,Mecklenburg-Vorpommern,1,0,DE-MV,1609675,6.212434187025331e-07,0.0
2020-03-22,Niedersachsen,108,0,DE-NI,7982448,1.3529684126974582e-05,0.0
2020-03-22,Nordrhein-Westfalen,435,22,DE-NW,17932651,2.4257428530784437e-05,1.2268124774189828e-06
2020-03-22,Rheinland-Pfalz,142,4,DE-RP,4084844,3.476264944267149e-05,9.792295617653945e-07
2020-03-22,Saarland,46,1,DE-SL,990509,4.644076934182324e-05,1.0095819422135488e-06
2020-03-22,Sachsen,52,1,DE-SN,4077937,1.2751545695777055e-05,2.4522203261109725e-07
2020-03-22,Sachsen-Anhalt,14,2,DE-ST,2208321,6.339658047901551e-06,9.056654354145072e-07
2020-03-22,Schleswig-Holstein,34,3,DE-SH,2896712,1.173744576609618e-05,1.0356569793614277e-06
2020-03-22,Thüringen,27,1,DE-TH,2143145,1.259830762734206e-05,4.666039861978541e-07
2020-03-23,Baden-Württemberg,651,29,DE-BW,11069533,5.8810069042659706e-05,2.6198033828527365e-06
2020-03-23,Bayern,722,49,DE-BY,13076721,5.521261790321901e-05,3.7471167275037833e-06
2020-03-23,Berlin,159,4,DE-BE,3644826,4.362348161476021e-05,1.0974460783587474e-06
2020-03-23,Brandenburg,52,0,DE-BB,2511917,2.070132094332735e-05,0.0
2020-03-23,Bremen,12,0,DE-HB,682986,1.756990626455008e-05,0.0
2020-03-23,Hamburg,132,1,DE-HH,1841179,7.169319224257935e-05,5.431302442619648e-07
2020-03-23,Hessen,276,5,DE-HE,6265809,4.404858175536471e-05,7.979815535392158e-07
2020-03-23,Mecklenburg-Vorpommern,13,0,DE-MV,1609675,8.07616444313293e-06,0.0
2020-03-23,Niedersachsen,243,5,DE-NI,7982448,3.044178928569281e-05,6.263742651377122e-07
2020-03-23,Nordrhein-Westfalen,883,26,DE-NW,17932651,4.9239791707316446e-05,1.4498692914951617e-06
2020-03-23,Rheinland-Pfalz,196,0,DE-RP,4084844,4.798224852650432e-05,0.0
2020-03-23,Saarland,59,4,DE-SL,990509,5.956533459059938e-05,4.038327768854195e-06
2020-03-23,Sachsen,125,3,DE-SN,4077937,3.065275407638715e-05,7.356660978332917e-07
2020-03-23,Sachsen-Anhalt,66,3,DE-ST,2208321,2.988695936867874e-05,1.3584981531217607e-06
2020-03-23,Schleswig-Holstein,94,3,DE-SH,2896712,3.245058535332473e-05,1.0356569793614277e-06
2020-03-23,Thüringen,52,1,DE-TH,2143145,2.426340728228841e-05,4.666039861978541e-07
2020-03-24,Baden-Württemberg,1187,44,DE-BW,11069533,0.0001072312626015,3.974874098121393e-06
2020-03-24,Bayern,1218,48,DE-BY,13076721,9.31426157979512e-05,3.6706449575547274e-06
2020-03-24,Berlin,199,5,DE-BE,3644826,5.4597942398347685e-05,1.3718075979484343e-06
2020-03-24,Brandenburg,56,0,DE-BB,2511917,2.229373024666022e-05,0.0
2020-03-24,Bremen,19,1,DE-HB,682986,2.781901825220429e-05,1.4641588553791733e-06
2020-03-24,Hamburg,207,3,DE-HH,1841179,0.0001124279605622,1.6293907327858942e-06
2020-03-24,Hessen,235,9,DE-HE,6265809,3.750513301634314e-05,1.4363667963705883e-06
2020-03-24,Mecklenburg-Vorpommern,37,1,DE-MV,1609675,2.2986006491993727e-05,6.212434187025331e-07
2020-03-24,Niedersachsen,294,6,DE-NI,7982448,3.683080679009748e-05,7.516491181652546e-07
2020-03-24,Nordrhein-Westfalen,798,24,DE-NW,17932651,4.449983440819765e-05,1.338340884457072e-06
2020-03-24,Rheinland-Pfalz,205,4,DE-RP,4084844,5.0185515040476456e-05,9.792295617653945e-07
2020-03-24,Saarland,33,4,DE-SL,990509,3.331620409304711e-05,4.038327768854195e-06
2020-03-24,Sachsen,160,7,DE-SN,4077937,3.923552521777556e-05,1.7165542282776809e-06
2020-03-24,Sachsen-Anhalt,62,4,DE-ST,2208321,2.8075628497849723e-05,1.8113308708290143e-06
2020-03-24,Schleswig-Holstein,100,4,DE-SH,2896712,3.452189931204759e-05,1.3808759724819036e-06
2020-03-24,Thüringen,72,3,DE-TH,2143145,3.35954870062455e-05,1.3998119585935622e-06
2020-03-25,Baden-Württemberg,1185,46,DE-BW,11069533,0.0001070505865062,4.155550193490548e-06
2020-03-25,Bayern,1683,66,DE-BY,13076721,0.0001287019888242,5.047136816637749e-06
2020-03-25,Berlin,244,2,DE-BE,3644826,6.694421077988359e-05,5.487230391793737e-07
2020-03-25,Brandenburg,96,4,DE-BB,2511917,3.821782327998895e-05,1.592409303332873e-06
2020-03-25,Bremen,11,0,DE-HB,682986,1.6105747409170906e-05,0.0
2020-03-25,Hamburg,162,13,DE-HH,1841179,8.798709957043829e-05,7.060693175405542e-06
2020-03-25,Hessen,247,5,DE-HE,6265809,3.9420288744837256e-05,7.979815535392158e-07
2020-03-25,Mecklenburg-Vorpommern,24,1,DE-MV,1609675,1.4909842048860796e-05,6.212434187025331e-07
2020-03-25,Niedersachsen,377,17,DE-NI,7982448,4.72286195913835e-05,2.1296725014682214e-06
2020-03-25,Nordrhein-Westfalen,1036,37,DE-NW,17932651,5.777171484573029e-05,2.063275530204653e-06
2020-03-25,Rheinland-Pfalz,170,5,DE-RP,4084844,4.161725637502926e-05,1.2240369522067428e-06
2020-03-25,Saarland,49,3,DE-SL,990509,4.946951516846389e-05,3.0287458266406465e-06
2020-03-25,Sachsen,181,7,DE-SN,4077937,4.43851879026086e-05,1.7165542282776809e-06
2020-03-25,Sachsen-Anhalt,51,4,DE-ST,2208321,2.309446860306993e-05,1.8113308708290143e-06
2020-03-25,Schleswig-Holstein,86,4,DE-SH,2896712,2.968883340836093e-05,1.3808759724819036e-06
2020-03-25,Thüringen,79,3,DE-TH,2143145,3.686171490963048e-05,1.3998119585935622e-06
2020-03-26,Baden-Württemberg,1222,74,DE-BW,11069533,0.0001103930942705,6.685015528658707e-06
2020-03-26,Bayern,1702,94,DE-BY,13076721,0.0001301549524532,7.1883463752113394e-06
2020-03-26,Berlin,286,4,DE-BE,3644826,7.846739460265045e-05,1.0974460783587474e-06
2020-03-26,Brandenburg,73,2,DE-BB,2511917,2.9061469785824928e-05,7.962046516664364e-07
2020-03-26,Bremen,31,2,DE-HB,682986,4.538892451675437e-05,2.9283177107583465e-06
2020-03-26,Hamburg,170,6,DE-HH,1841179,9.2332141524534e-05,3.2587814655717884e-06
2020-03-26,Hessen,302,13,DE-HE,6265809,4.819808583376863e-05,2.074752039201961e-06
2020-03-26,Mecklenburg-Vorpommern,24,0,DE-MV,1609675,1.4909842048860796e-05,0.0
2020-03-26,Niedersachsen,373,11,DE-NI,7982448,4.672752017927333e-05,1.3780233833029667e-06
2020-03-26,Nordrhein-Westfalen,1044,39,DE-NW,17932651,5.821782847388264e-05,2.1748039372427424e-06
2020-03-26,Rheinland-Pfalz,215,6,DE-RP,4084844,5.263358894488994e-05,1.468844342648091e-06
2020-03-26,Saarland,70,2,DE-SL,990509,7.067073595494842e-05,2.0191638844270977e-06
2020-03-26,Sachsen,170,4,DE-SN,4077937,4.168774554388653e-05,9.80888130444389e-07
2020-03-26,Sachsen-Anhalt,58,2,DE-ST,2208321,2.626429762702071e-05,9.056654354145072e-07
2020-03-26,Schleswig-Holstein,96,4,DE-SH,2896712,3.3141023339565686e-05,1.3808759724819036e-06
2020-03-26,Thüringen,74,3,DE-TH,2143145,3.4528694978641204e-05,1.3998119585935622e-06
2020-03-27,Baden-Württemberg,1248,51,DE-BW,11069533,0.0001127418835103,4.607240431913433e-06
2020-03-27,Bayern,1646,70,DE-BY,13076721,0.0001258725333361,5.353023896433976e-06
2020-03-27,Berlin,205,5,DE-BE,3644826,5.6244111515885805e-05,1.3718075979484343e-06
2020-03-27,Brandenburg,79,6,DE-BB,2511917,3.145008374082424e-05,2.388613954999309e-06
2020-03-27,Bremen,20,1,DE-HB,682986,2.9283177107583465e-05,1.4641588553791733e-06
2020-03-27,Hamburg,142,9,DE-HH,1841179,7.712449468519899e-05,4.888172198357683e-06
2020-03-27,Hessen,308,16,DE-HE,6265809,4.9155663698015694e-05,2.5535409713254905e-06
2020-03-27,Mecklenburg-Vorpommern,42,1,DE-MV,1609675,2.6092223585506392e-05,6.212434187025331e-07
2020-03-27,Niedersachsen,411,36,DE-NI,7982448,5.1487964594319936e-05,4.509894708991527e-06
2020-03-27,Nordrhein-Westfalen,1100,47,DE-NW,17932651,6.134062387094914e-05,2.6209175653951e-06
2020-03-27,Rheinland-Pfalz,270,6,DE-RP,4084844,6.609799541916412e-05,1.468844342648091e-06
2020-03-27,Saarland,63,3,DE-SL,990509,6.360366235945357e-05,3.0287458266406465e-06
2020-03-27,Sachsen,188,7,DE-SN,4077937,4.610174213088628e-05,1.7165542282776809e-06
2020-03-27,Sachsen-Anhalt,78,3,DE-ST,2208321,3.532095198116578e-05,1.3584981531217607e-06
2020-03-27,Schleswig-Holstein,117,2,DE-SH,2896712,4.039062219509568e-05,6.904379862409518e-07
2020-03-27,Thüringen,73,4,DE-TH,2143145,3.406209099244335e-05,1.8664159447914164e-06
2020-03-28,Baden-Württemberg,1011,58,DE-BW,11069533,9.133176620910748e-05,5.239606765705473e-06
2020-03-28,Bayern,1419,90,DE-BY,13076721,0.0001085134415577,6.882459295415112e-06
2020-03-28,Berlin,197,3,DE-BE,3644826,5.404921935916831e-05,8.230845587690606e-07
2020-03-28,Brandenburg,44,0,DE-BB,2511917,1.7516502336661603e-05,0.0
2020-03-28,Bremen,25,0,DE-HB,682986,3.660397138447933e-05,0.0
2020-03-28,Hamburg,145,10,DE-HH,1841179,7.875388541798488e-05,5.431302442619647e-06
2020-03-28,Hessen,185,8,DE-HE,6265809,2.9525317480950982e-05,1.2767704856627452e-06
2020-03-28,Mecklenburg-Vorpommern,21,2,DE-MV,1609675,1.3046111792753196e-05,1.2424868374050662e-06
2020-03-28,Niedersachsen,347,25,DE-NI,7982448,4.347037400055722e-05,3.131871325688561e-06
2020-03-28,Nordrhein-Westfalen,749,39,DE-NW,17932651,4.176738843576446e-05,2.1748039372427424e-06
2020-03-28,Rheinland-Pfalz,165,7,DE-RP,4084844,4.039321942282251e-05,1.7136517330894398e-06
2020-03-28,Saarland,66,2,DE-SL,990509,6.663240818609421e-05,2.0191638844270977e-06
2020-03-28,Sachsen,163,3,DE-SN,4077937,3.997119131560885e-05,7.356660978332917e-07
2020-03-28,Sachsen-Anhalt,42,0,DE-ST,2208321,1.9018974143704653e-05,0.0
2020-03-28,Schleswig-Holstein,82,1,DE-SH,2896712,2.8307957435879024e-05,3.452189931204759e-07
2020-03-28,Thüringen,68,1,DE-TH,2143145,3.172907106145408e-05,4.666039861978541e-07
2020-03-29,Baden-Württemberg,659,32,DE-BW,11069533,5.953277342413632e-05,2.890817525906468e-06
2020-03-29,Bayern,862,47,DE-BY,13076721,6.591866569608696e-05,3.5941731876056697e-06
2020-03-29,Berlin,88,4,DE-BE,3644826,2.414381372389244e-05,1.0974460783587474e-06
2020-03-29,Brandenburg,27,0,DE-BB,2511917,1.0748762797496892e-05,0.0
2020-03-29,Bremen,1,0,DE-HB,682986,1.4641588553791733e-06,0.0
2020-03-29,Hamburg,115,1,DE-HH,1841179,6.245997809012595e-05,5.431302442619648e-07
2020-03-29,Hessen,140,11,DE-HE,6265809,2.234348349909804e-05,1.7555594177862749e-06
2020-03-29,Mecklenburg-Vorpommern,11,0,DE-MV,1609675,6.833677605727864e-06,0.0
2020-03-29,Niedersachsen,178,16,DE-NI,7982448,2.2298923838902556e-05,2.004397648440679e-06
2020-03-29,Nordrhein-Westfalen,631,41,DE-NW,17932651,3.518721242051719e-05,2.286332344280832e-06
2020-03-29,Rheinland-Pfalz,142,4,DE-RP,4084844,3.476264944267149e-05,9.792295617653945e-07
2020-03-29,Saarland,77,5,DE-SL,990509,7.773780955044326e-05,5.047909711067744e-06
2020-03-29,Sachsen,71,1,DE-SN,4077937,1.7410764315387904e-05,2.4522203261109725e-07
2020-03-29,Sachsen-Anhalt,19,0,DE-ST,2208321,8.603821636437818e-06,0.0
2020-03-29,Schleswig-Holstein,43,2,DE-SH,2896712,1.4844416704180465e-05,6.904379862409518e-07
2020-03-29,Thüringen,20,1,DE-TH,2143145,9.332079723957082e-06,4.666039861978541e-07
2020-03-30,Baden-Württemberg,933,59,DE-BW,11069533,8.428539848971045e-05,5.32994481339005e-06
2020-03-30,Bayern,1044,73,DE-BY,13076721,7.98365278268153e-05,5.582439206281147e-06
2020-03-30,Berlin,167,5,DE-BE,3644826,4.58183737714777e-05,1.3718075979484343e-06
2020-03-30,Brandenburg,94,13,DE-BB,2511917,3.742161862832251e-05,5.175330235831837e-06
2020-03-30,Bremen,8,2,DE-HB,682986,1.1713270843033386e-05,2.9283177107583465e-06
2020-03-30,Hamburg,71,4,DE-HH,1841179,3.856224734259949e-05,2.172520977047859e-06
2020-03-30,Hessen,183,11,DE-HE,6265809,2.9206124859535296e-05,1.7555594177862749e-06
2020-03-30,Mecklenburg-Vorpommern,13,0,DE-MV,1609675,8.07616444313293e-06,0.0
2020-03-30,Niedersachsen,311,21,DE-NI,7982448,3.89604792915657e-05,2.630771913578391e-06
2020-03-30,Nordrhein-Westfalen,766,43,DE-NW,17932651,4.271537989558822e-05,2.397860751318921e-06
2020-03-30,Rheinland-Pfalz,143,7,DE-RP,4084844,3.500745683311284e-05,1.7136517330894398e-06
2020-03-30,Saarland,66,4,DE-SL,990509,6.663240818609421e-05,4.038327768854195e-06
2020-03-30,Sachsen,141,12,DE-SN,4077937,3.457630659816471e-05,2.9426643913331668e-06
2020-03-30,Sachsen-Anhalt,72,7,DE-ST,2208321,3.260395567492226e-05,3.1698290239507755e-06
2020-03-30,Schleswig-Holstein,78,5,DE-SH,2896712,2.692708146339712e-05,1.7260949656023797e-06
2020-03-30,Thüringen,35,1,DE-TH,2143145,1.6331139516924892e-05,4.666039861978541e-07
2020-03-31,Baden-Württemberg,1226,83,DE-BW,11069533,0.0001107544464612,7.498057957819901e-06
2020-03-31,Bayern,1848,132,DE-BY,13076721,0.0001413198308658,1.0094273633275498e-05
2020-03-31,Berlin,213,3,DE-BE,3644826,5.84390036726033e-05,8.230845587690606e-07
2020-03-31,Brandenburg,129,8,DE-BB,2511917,5.135520003248515e-05,3.184818606665746e-06
2020-03-31,Bremen,17,1,DE-HB,682986,2.4890700541445946e-05,1.4641588553791733e-06
2020-03-31,Hamburg,159,8,DE-HH,1841179,8.635770883765239e-05,4.345041954095718e-06
2020-03-31,Hessen,254,13,DE-HE,6265809,4.053746291979216e-05,2.074752039201961e-06
2020-03-31,Mecklenburg-Vorpommern,50,2,DE-MV,1609675,3.106217093512666e-05,1.2424868374050662e-06
2020-03-31,Niedersachsen,358,15,DE-NI,7982448,4.484839738386019e-05,1.8791227954131364e-06
2020-03-31,Nordrhein-Westfalen,1057,60,DE-NW,17932651,5.8942763119630224e-05,3.345852211142681e-06
2020-03-31,Rheinland-Pfalz,201,11,DE-RP,4084844,4.920628547871106e-05,2.6928812948548343e-06
2020-03-31,Saarland,130,13,DE-SL,990509,0.0001312456524877,1.3124565248776134e-05
2020-03-31,Sachsen,182,17,DE-SN,4077937,4.46304099352197e-05,4.168774554388653e-06
2020-03-31,Sachsen-Anhalt,56,1,DE-ST,2208321,2.5358632191606204e-05,4.5283271770725363e-07
2020-03-31,Schleswig-Holstein,104,5,DE-SH,2896712,3.5902775284529496e-05,1.7260949656023797e-06
2020-03-31,Thüringen,79,4,DE-TH,2143145,3.686171490963048e-05,1.8664159447914164e-06
2020-04-01,Baden-Württemberg,1241,86,DE-BW,11069533,0.0001121095171765,7.769072100873631e-06
2020-04-01,Bayern,1991,107,DE-BY,13076721,0.0001522552939685,8.182479384549078e-06
2020-04-01,Berlin,187,8,DE-BE,3644826,5.1305604163271445e-05,2.194892156717495e-06
2020-04-01,Brandenburg,69,7,DE-BB,2511917,2.7469060482492056e-05,2.786716280832528e-06
2020-04-01,Bremen,16,1,DE-HB,682986,2.342654168606677e-05,1.4641588553791733e-06
2020-04-01,Hamburg,139,8,DE-HH,1841179,7.54951039524131e-05,4.345041954095718e-06
2020-04-01,Hessen,329,24,DE-HE,6265809,5.25071862228804e-05,3.830311456988236e-06
2020-04-01,Mecklenburg-Vorpommern,23,3,DE-MV,1609675,1.4288598630158262e-05,1.8637302561075996e-06
2020-04-01,Niedersachsen,368,20,DE-NI,7982448,4.610114591413562e-05,2.5054970605508487e-06
2020-04-01,Nordrhein-Westfalen,1155,88,DE-NW,17932651,6.44076550644966e-05,4.907249909675931e-06
2020-04-01,Rheinland-Pfalz,252,9,DE-RP,4084844,6.169146239121984e-05,2.203266513972137e-06
2020-04-01,Saarland,109,5,DE-SL,990509,0.0001100444317012,5.047909711067744e-06
2020-04-01,Sachsen,186,4,DE-SN,4077937,4.561129806566408e-05,9.80888130444389e-07
2020-04-01,Sachsen-Anhalt,36,0,DE-ST,2208321,1.630197783746113e-05,0.0
2020-04-01,Schleswig-Holstein,102,7,DE-SH,2896712,3.5212337298288544e-05,2.4165329518433317e-06
2020-04-01,Thüringen,58,2,DE-TH,2143145,2.7063031199475537e-05,9.332079723957082e-07
2020-04-02,Baden-Württemberg,1420,97,DE-BW,11069533,0.000128280027712,8.762790625403981e-06
2020-04-02,Bayern,1944,127,DE-BY,13076721,0.0001486611207809,9.711914783530214e-06
2020-04-02,Berlin,239,7,DE-BE,3644826,6.557240318193516e-05,1.920530637127808e-06
2020-04-02,Brandenburg,115,9,DE-BB,2511917,4.578176747082009e-05,3.582920932498964e-06
2020-04-02,Bremen,11,1,DE-HB,682986,1.6105747409170906e-05,1.4641588553791733e-06
2020-04-02,Hamburg,166,14,DE-HH,1841179,9.015962054748616e-05,7.603823419667506e-06
2020-04-02,Hessen,267,23,DE-HE,6265809,4.2612214958994125e-05,3.670715146280392e-06
2020-04-02,Mecklenburg-Vorpommern,29,3,DE-MV,1609675,1.801605914237346e-05,1.8637302561075996e-06
2020-04-02,Niedersachsen,333,22,DE-NI,7982448,4.171652605817163e-05,2.756046766605933e-06
2020-04-02,Nordrhein-Westfalen,1205,66,DE-NW,17932651,6.719586524044884e-05,3.680437432256949e-06
2020-04-02,Rheinland-Pfalz,189,2,DE-RP,4084844,4.626859679341488e-05,4.896147808826971e-07
2020-04-02,Saarland,171,16,DE-SL,990509,0.0001726385121185,1.615331107541678e-05
2020-04-02,Sachsen,224,18,DE-SN,4077937,5.492973530488578e-05,4.41399658699975e-06
2020-04-02,Sachsen-Anhalt,46,1,DE-ST,2208321,2.0830305014533666e-05,4.5283271770725363e-07
2020-04-02,Schleswig-Holstein,112,4,DE-SH,2896712,3.86645272294933e-05,1.3808759724819036e-06
2020-04-02,Thüringen,85,5,DE-TH,2143145,3.96613388268176e-05,2.3330199309892706e-06
2020-04-03,Baden-Württemberg,1275,79,DE-BW,11069533,0.0001151810107978,7.136705767081592e-06
2020-04-03,Bayern,1860,95,DE-BY,13076721,0.0001422374921052,7.264818145160396e-06
2020-04-03,Berlin,239,17,DE-BE,3644826,6.557240318193516e-05,4.664145833024676e-06
2020-04-03,Brandenburg,136,15,DE-BB,2511917,5.414191631331768e-05,5.9715348874982734e-06
2020-04-03,Bremen,33,5,DE-HB,682986,4.831724222751272e-05,7.320794276895866e-06
2020-04-03,Hamburg,158,21,DE-HH,1841179,8.581457859339043e-05,1.140573512950126e-05
2020-04-03,Hessen,250,12,DE-HE,6265809,3.989907767696079e-05,1.9151557284941177e-06
2020-04-03,Mecklenburg-Vorpommern,31,0,DE-MV,1609675,1.925854597977853e-05,0.0
2020-04-03,Niedersachsen,388,32,DE-NI,7982448,4.860664297468646e-05,4.008795296881358e-06
2020-04-03,Nordrhein-Westfalen,1057,73,DE-NW,17932651,5.8942763119630224e-05,4.070786856890261e-06
2020-04-03,Rheinland-Pfalz,214,15,DE-RP,4084844,5.2388781554448594e-05,3.672110856620229e-06
2020-04-03,Saarland,70,2,DE-SL,990509,7.067073595494842e-05,2.0191638844270977e-06
2020-04-03,Sachsen,252,17,DE-SN,4077937,6.17959522179965e-05,4.168774554388653e-06
2020-04-03,Sachsen-Anhalt,44,1,DE-ST,2208321,1.992463957911916e-05,4.5283271770725363e-07
2020-04-03,Schleswig-Holstein,112,7,DE-SH,2896712,3.86645272294933e-05,2.4165329518433317e-06
2020-04-03,Thüringen,70,4,DE-TH,2143145,3.2662279033849784e-05,1.8664159447914164e-06
2020-04-04,Baden-Württemberg,861,42,DE-BW,11069533,7.778105905642089e-05,3.794198002752239e-06
2020-04-04,Bayern,1494,83,DE-BY,13076721,0.0001142488243038,6.347156905771715e-06
2020-04-04,Berlin,108,2,DE-BE,3644826,2.963104411568618e-05,5.487230391793737e-07
2020-04-04,Brandenburg,40,2,DE-BB,2511917,1.592409303332873e-05,7.962046516664364e-07
2020-04-04,Bremen,15,1,DE-HB,682986,2.19623828306876e-05,1.4641588553791733e-06
2020-04-04,Hamburg,108,6,DE-HH,1841179,5.865806638029219e-05,3.2587814655717884e-06
2020-04-04,Hessen,224,18,DE-HE,6265809,3.574957359855687e-05,2.8727335927411766e-06
2020-04-04,Mecklenburg-Vorpommern,15,0,DE-MV,1609675,9.318651280537995e-06,0.0
2020-04-04,Niedersachsen,223,20,DE-NI,7982448,2.793629222514196e-05,2.5054970605508487e-06
2020-04-04,Nordrhein-Westfalen,685,40,DE-NW,17932651,3.81984794105456e-05,2.230568140761787e-06
2020-04-04,Rheinland-Pfalz,140,4,DE-RP,4084844,3.4273034661788795e-05,9.792295617653945e-07
2020-04-04,Saarland,138,11,DE-SL,990509,0.0001393223080254,1.1105401364349037e-05
2020-04-04,Sachsen,140,8,DE-SN,4077937,3.433108456555361e-05,1.961776260888778e-06
2020-04-04,Sachsen-Anhalt,34,1,DE-ST,2208321,1.5396312402046624e-05,4.5283271770725363e-07
2020-04-04,Schleswig-Holstein,69,3,DE-SH,2896712,2.382011052531284e-05,1.0356569793614277e-06
2020-04-04,Thüringen,50,3,DE-TH,2143145,2.3330199309892706e-05,1.3998119585935622e-06
2020-04-05,Baden-Württemberg,495,34,DE-BW,11069533,4.471733360386568e-05,3.071493621275622e-06
2020-04-05,Bayern,723,49,DE-BY,13076721,5.528908967316807e-05,3.7471167275037833e-06
2020-04-05,Berlin,78,5,DE-BE,3644826,2.1400198527995572e-05,1.3718075979484343e-06
2020-04-05,Brandenburg,27,3,DE-BB,2511917,1.0748762797496892e-05,1.1943069774996547e-06
2020-04-05,Bremen,3,0,DE-HB,682986,4.39247656613752e-06,0.0
2020-04-05,Hamburg,108,8,DE-HH,1841179,5.865806638029219e-05,4.345041954095718e-06
2020-04-05,Hessen,91,6,DE-HE,6265809,1.4523264274413728e-05,9.575778642470589e-07
2020-04-05,Mecklenburg-Vorpommern,2,0,DE-MV,1609675,1.2424868374050662e-06,0.0
2020-04-05,Niedersachsen,142,9,DE-NI,7982448,1.7789029129911023e-05,1.1274736772478818e-06
